id,name,url,type,equipment,mechanics,force_type,difficulty,overview,instructions,secondary_muscle,group,muscle,image_url
https://www.muscleandstrength.com/exercises/1-kb-kettlebell-sumo-deadlift-high-pull,1 kb kettlebell sumo deadlift high pull,https://www.muscleandstrength.com/exercises/1-kb-kettlebell-sumo-deadlift-high-pull,olympic weightlifting,kettle bells,compound,pull (bilateral),beginner,"the 1 kb kettlebell sumo deadlift high pull is a variation of the clean and an exercise used primarily to target the muscles of the shoulders and traps.  the 1 kb kettlebell sumo deadlift high pull is a combination exercise (combining a sumo deadlift with a high pull ) and will target other muscles groups such as the upper back and hamstrings.  high pulls are performed explosively, and since the traps respond well to explosive movements, will help with trap muscle growth. they also have a significant amount of application in sports-specific training where explosiveness is an important indicator for performance.","position the kettlebell between your legs and assume a wider than shoulder width stance (determined by your hip structure and limb length).  push your hips back and hinge forward until your torso is nearly parallel with the floor.  reach down and grasp the handle of the bell with both hands.  inhale, drop your hips, and keep the chest up tall.  drive through the whole foot and focus on pushing the floor away.  as the kettlebell nears your hips and your legs lock out, shrug the shoulders and then pull aggressively with the arms.  the kettlebell should rise to sternum level at the completion of the movement.  as the kettlebell returns to the hip position, reverse the movement by pushing the hips back and hinging forward.  return the kettlebell to the floor, reset, and repeat for the desired number of repetitions.","['hamstrings', 'calves', 'upper back', 'abs', 'adductors', 'quadriceps', 'shoulders', 'biceps brachii', 'gluteus maximus']",traps,['traps'],https://cdn.muscleandstrength.com/sites/default/files/1-kb-kettlebell-sumo-deadlift-to-high-pull.jpg
https://www.muscleandstrength.com/exercises/standing-calf-machine-shrug,standing calf machine shrug,https://www.muscleandstrength.com/exercises/standing-calf-machine-shrug,strength,machine,isolation,pull (bilateral),beginner,"the standing calf machine shrug is an exercise used to isolate the trapezius muscles.  the standing calf machine shrug takes the need for grip strength out of the shrugging equation, so theoretically you could train the traps using at a greater intensity than you could by performing other shrug variations.",assume a standing position in a calf raise machine with your shoulders against the pad and knees bent.  inhale and stand up straight by extending the knees.  contract your traps into the shoulder pads to elevate the shoulders. squeeze hard at the top and slowly lower the bar back to the starting position.  repeat for the desired number of repetitions.,"['upper back', 'shoulders']",traps,['traps'],https://cdn.muscleandstrength.com/sites/default/files/calf-raise-shrug.jpg
https://www.muscleandstrength.com/exercises/cable-shrug.html,cable shrug,https://www.muscleandstrength.com/exercises/cable-shrug.html,strength,cable,isolation,pull (bilateral),beginner,the cable shrug is a variation of the shrug and an exercise used to build the muscles of the traps.  utilizing the cable pulley machine is useful in that it provides constant tension on the target muscle group as you move the weight through the range of motion.,set 2 cable handles as low as possible and assume a standing position with one handle in each hand.  inhale and contract the traps to elevate the shoulders. squeeze hard at the top and slowly lower the handles back to the starting position.  repeat for the desired number of repetitions.,"['upper back', 'shoulders']",traps,"['traps', 'trapezius-upper fibers']",https://cdn.muscleandstrength.com/sites/default/files/cable-shrug-1.jpg
https://www.muscleandstrength.com/exercises/wide-grip-upright-rows.html,wide grip upright row,https://www.muscleandstrength.com/exercises/wide-grip-upright-rows.html,strength,barbell,compound,pull,intermediate,,"load up a barbell with the weight you want to use and stand facing it with your feet around shoulder width apart.  grasp the barbell with an overhand grip (palms facing down), and hands slightly wider than shoulder width apart.  pick the bar up, bending at the knees and keeping your back straight.  keeping your back straight and eyes facing forwards, lift the bar straight up while keeping it as close to your body as possible (you should pull the bar up to around chest height - nearly touching your chin).  pause, and then slowly lower the bar back to the starting position.  repeat for desired reps.","['latissimus dorsi', 'shoulders']",traps,['traps'],https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/exercise-images/exercises/111111Wide%20Grip%20Upright%20Row%2001.jpg?itok=cmIXFKJD
https://www.muscleandstrength.com/exercises/posterior-calf-lacrosse-ball,posterior calf lacrosse ball,https://www.muscleandstrength.com/exercises/posterior-calf-lacrosse-ball,smr,lacrosse ball,isolation,compression,intermediate,"using a lacrosse ball to perform smr on your posterior calf is a great way to warm up and cool down for your workout , especially if you plan to perform lower body exercises that require the calves to be more mobile.  when you perform smr on the posterior calf, or any muscle group for that matter, you alleviate some of the tension that is built up during the day and your workouts.","in a seated position, place the lacrosse ball directly underneath your calf between your knee and foot.  support yourself using your hands and free leg. adjust pressure into the roller by applying more or less force through the forearms and knee.  slowly roll up and down the length of the hamstring while slightly rotating the leg periodically for 20-30 seconds.  repeat on the other side.",[],CalfWt,['calves'],https://cdn.muscleandstrength.com/sites/default/files/posterior-calf-lacrosse-ball.jpg
https://www.muscleandstrength.com/exercises/floor-calf-raise.html,bodyweight floor calf raise,https://www.muscleandstrength.com/exercises/floor-calf-raise.html,strength,bodyweight,isolation,push,beginner,,"the bodyweight floor calf raise is the simplest calf exercise you can do, and no equipment is required.   stand with your feet around shoulder width apart close to something you can hold onto for balance (if needed).  take your heels slightly off the floor. this is the starting position for the exercise.  slowly raise your heels up as far as possible.  pause and squeeze the calves, and then lower yourself back down to the starting position.  don't let your heels rest on the floor! repeat for desired reps.",[],CalfWt,['calves'],https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/floorcalfraise1.jpg?itok=-yb5k4WS
https://www.muscleandstrength.com/exercises/toes-in-standing-machine-calf-raise,toes in standing machine calf raise,https://www.muscleandstrength.com/exercises/toes-in-standing-machine-calf-raise,strength,machine,isolation,push (bilateral),beginner,"the toes in standing machine calf raise is a variation of the standing machine calf raise used to target the gastrocnemius.  one may decide to point their toes in to get a better stretch on the gastrocnemius muscle of the calf. a lot of people have the goal of building a more visible and larger calf muscle, and the toes in standing machine calf raise can help with this.",adjust the shoulder pad corresponding to your height.  step underneath the pad and place the balls of your feet on the platform with your toes pointed in - your heels will naturally hang off.  extend the hips and knees in order to raise the shoulder pad.  lower the heels by dorsiflexing the ankles until the calves are fully stretched.  extend the ankles and exhale as you flex the calves.  repeat for the assigned number of repetitions.,[],CalfWt,['calves'],https://cdn.muscleandstrength.com/sites/default/files/toes-in-standing-machine-calf-raise.jpg
https://www.muscleandstrength.com/exercises/skipping-jump-rope,skipping jump rope,https://www.muscleandstrength.com/exercises/skipping-jump-rope,conditioning,jump rope,compound,push (bilateral),beginner,"the skipping jump rope is a variation of the jump rope and a cardio exercise used to condition the entire body.  jumping rope in general requires and builds a lot of coordination, one of the most important components to human fitness.  jump rope exercises, such as the skipping jump rope, are great calf building exercises as they provide a lot of repetition to the slow twitch muscle fibers of the calves and can be explosive by nature.","grasp a jump rope with the handles at your sides and the rope behind your heels.  rotate the wrists to generate velocity and help the rope revolve around the body.  as the rope moves toward your feet, hop with one foot to allow it to pass underneath.  once the rope has passed underneath, you’ll hop again with the same foot before hopping the rope with opposite foot on the next pass.  repeat steps 4 & 5 for the desired number of repetitions or time.",['forearms'],CalfWt,['calves'],https://cdn.muscleandstrength.com/sites/default/files/skipping-jump-rope.jpg
https://www.muscleandstrength.com/exercises/underhand-close-grip-lat-pull-down.html,underhand close grip lat pulldown,https://www.muscleandstrength.com/exercises/underhand-close-grip-lat-pull-down.html,strength,cable,compound,pull,intermediate,,"the underhand close grip lat pulldown is similar to the regular close grip lat pulldown , but the underhand grip means that your biceps are more involved in the exercise.   set up for the underhand close grip lat pull by attaching a small straight bar to the machine (you can use the wide grip bar if you prefer), setting the weight on the stack, and adjusting the knee pad.  grab the bar with an underhand grip, with your hands around 10-12 inches apart.  sit down on the machine with your arms fully outstretched. this is the starting position.  keeping your back and body straight, slowly pull the weight down to your upper chest.  pause, and then slowly lower the weight back to the start position. do not let the stack drop.  repeat for desired reps.","['middle back', 'biceps brachii']",lats,['latissimus dorsi'],https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/underhandclosegriplatpulldown1.jpg?itok=lIP0i2Ch
https://www.muscleandstrength.com/exercises/band-assisted-chin-up-from-knee,band assisted chin up (from knee),https://www.muscleandstrength.com/exercises/band-assisted-chin-up-from-knee,strength,bands,compound,pull (bilateral),beginner,"the band assisted chin up (from knee) is a great way for beginners to progress to performing chin ups. it is important to train the chin up movement pattern, because it's one of the best ways to train your back and bicep muscles.  the eventual goal when performing assisted banded chin ups is to build the pulling muscles (lats and biceps) and eventually be able to perform your chin ups without the band.","attach a band to the bar and loop the end around your knee.  using a supinated grip, grasp the bar with a shoulder width grip.  take a deep breath, squeeze your glutes and brace your abs. depress the shoulder blades and then drive the elbows straight down to the floor while activating the lats.  pull your chin towards the bar until the lats are fully contracted, then slowly lower yourself back to the start position and repeat for the assigned number of repetitions.","['upper back', 'abs', 'shoulders', 'biceps brachii']",lats,['latissimus dorsi'],https://cdn.muscleandstrength.com/sites/default/files/band-assisted-chin-up-from-knee.jpg
https://www.muscleandstrength.com/exercises/l-sit-pull-up,l-sit pull up,https://www.muscleandstrength.com/exercises/l-sit-pull-up,strength,bodyweight,compound,pull (bilateral),advanced,"the l-sit pull up is a pull up variation that combines a pull up with an isometric hanging leg raise hold.  the pairing is best for those looking to build their lats, while also providing an endurance challenge for the core.","using a pronated grip, grasp the pull bar with a slightly wider than shoulder width grip.  squeeze the abs and raise the legs to 90 degrees.  take a deep breath, depress the shoulder blades and drive the elbows straight down to the floor while activating the lats.  pull your chin towards the bar until the lats are fully contracted, then slowly lower yourself back to the start position.  keep the legs parallel to the floor and repeat for the assigned number of repetitions.","['upper back', 'abs', 'shoulders', 'biceps brachii']",lats,['latissimus dorsi'],https://cdn.muscleandstrength.com/sites/default/files/l-sit-pull-up.jpg
https://www.muscleandstrength.com/exercises/lying-floor-leg-raise.html,lying floor leg raise,https://www.muscleandstrength.com/exercises/lying-floor-leg-raise.html,strength,bodyweight,isolation,pull (bilateral),beginner,the lying floor leg raise is a variation of the abdominal crunch and an exercise used to isolate the muscles of the abdomen.  the lying floor leg raise is a flexion based exercise which keeps the lower abdominal muscles under constant tension during the entire range of motion.,"lay supine in a relaxed position with your legs straight and your hands underneath your low back for support.  keep your legs straight and raise them towards your forehead while contracting your abdominals and exhaling.  once your abs are fully contracted and your legs are slightly above parallel, slowly lower your legs back to the starting position.  complete for the assigned number of repetitions.",[],abs,"['abs', 'rectus abdominis']",https://cdn.muscleandstrength.com/sites/default/files/lying-leg-raise-1.jpg
https://www.muscleandstrength.com/exercises/mixed-grip-chin-up,mixed grip chin up,https://www.muscleandstrength.com/exercises/mixed-grip-chin-up,strength,bodyweight,compound,pull (bilateral),beginner,"the mixed grip chin up is another variation of the traditional chin up used to build the pulling muscles of the back and arms.  by mixing your grip, you combine a pull up with a chin up and provide a different stimulus to each side of your body at the same time. you should make sure to alternate the mix grips every other set when performing mixed grip chin ups to maintain a balanced and symmetrical physique.","using a mixed grip (one over/one under), grasp the bar with a shoulder width grip.  take a deep breath, squeeze your glutes and brace your abs. depress the shoulder blades and then drive the elbows straight down to the floor while activating the lats.  pull your chin towards the bar until the lats are fully contracted, then slowly lower yourself back to the start position and repeat for the assigned number of repetitions.","['upper back', 'abs', 'shoulders', 'biceps brachii']",lats,['latissimus dorsi'],https://cdn.muscleandstrength.com/sites/default/files/mixed-grip-chin-up.jpg
https://www.muscleandstrength.com/exercises/barbell-wrist-curl-over-bench.html,barbell wrist curl over bench,https://www.muscleandstrength.com/exercises/barbell-wrist-curl-over-bench.html,strength,barbell,isolation,pull,beginner,,"grasp a barbell at shoulder width apart using an underhand grip (palms facing up) and sit down in front of a flat bench.  kneel down and rest the back of your forearms on top of the bench so that your wrists are just off the end of it.  bending only at the wrists, let the barbell drop as far as possible. this is the starting position for the exercise.  slowly raise the bar up as far as possible squeezing the forearm muscles at the top of the movement.  pause, and then slowly lower the barbell back to the starting position.  repeat for desired reps.",[],ForeArmWt,['forearms'],https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/barbellwristcurloverbench1.jpg?itok=pkjkrEEH
https://www.muscleandstrength.com/exercises/hanging-leg-raise.html,hanging leg raise,https://www.muscleandstrength.com/exercises/hanging-leg-raise.html,strength,bodyweight,isolation,pull,advanced,,"the hanging leg raise is an awesome exercise for building the lower abs. all you need for this exercise is somewhere to hang from. it could be a chinup bar or it could be a tree.  once you're hanging, tense up the mid section. while keeping your legs straight, raise your them up slowly. you should raise your legs are high as possible.  pause for a second, and slowly lower your legs back to the starting position.  repeat for desired reps.",['forearms'],abs,"['obliques', 'abs', 'rectus abdominis']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/hanginglegraise1.jpg?itok=WHenP2wX
https://www.muscleandstrength.com/exercises/cable-crossovers-(upper-chest).html,cable crossovers (upper chest),https://www.muscleandstrength.com/exercises/cable-crossovers-(upper-chest).html,strength,cable,isolation,push,beginner,,"set up the cable machine for crossovers by adjusting the pulleys to the highest point possible on both sides and attaching single grip handles.  set your desired weight on the weight stacks and grasp each handle with your palms facing down.  take a step forward.  with your arms slightly bent at the elbows, keep your chest up and your eyes facing forwards. this is the starting position for the exercise.  rotating at the shoulders only and moving your arms in a circular motion, slowly bring the handles together out in front of your body around head height.  squeeze your chest as you bring the handles together.  slowly lower the weight back to the starting position and then repeat for desired reps.",['shoulders'],ChestWt,['chest'],https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/cablecrossoversupperchest1.jpg?itok=MtGgtWBN
https://www.muscleandstrength.com/exercises/cable-crunch.html,cable crunch,https://www.muscleandstrength.com/exercises/cable-crunch.html,strength,cable,isolation,pull,beginner,,"attach the rope attachment to a high pulley cable and set the appropriate weight on the stack.  stand directly in front of the cable machine, facing away from it.  grasp the rope from behind your head with your palms facing inward and drop to your knees.  your buttocks should be resting on top of your feet. keeping your elbows bent and hands at either head height or shoulder height, crunch down as far as possible.  pause, then slowly lower yourself back to the starting position.",[],abs,"['obliques', 'abs', 'rectus abdominis']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/cablecrunch1.jpg?itok=KFt8MeLP
https://www.muscleandstrength.com/exercises/dumbbell-reverse-preacher-curl.html,dumbbell reverse preacher curl,https://www.muscleandstrength.com/exercises/dumbbell-reverse-preacher-curl.html,strength,dumbbell,isolation,pull,beginner,,"adjust the height of the seat on the preacher bench so that when you sit on it, the back of your upper arms sit comfortably flat on the padding.  grab a pair of dumbbells using an reverse grip (palm facing down) and sit on the preacher bench.  the back of your arms should rest flat on the padding with your arm fully extended.  execute the exercise by slowly raising the dumbbells up and squeezing the forearms at the top of the movement.  slowly lower the dumbbell until your arms are fully extended.  repeat for desired reps.",['biceps brachii'],ForeArmWt,"['brachioradialis', 'forearms', 'wrist extensors']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/reversedumbbellpreachercurl1.jpg?itok=ClHhmADT
https://www.muscleandstrength.com/exercises/zercher-carry,zercher carry,https://www.muscleandstrength.com/exercises/zercher-carry,strength,barbell,compound,isometric,intermediate,"the zercher carry is a variation of the farmers carry and is a full body exercise. in particular, the zercher carry can be used to strengthen and build the muscles of the core, forearms, and traps.  the zercher carry stems from the loaded carry exercise family tree, which are foundational movement patterns that should be included in your workout programs in one form or another.","set a bar at navel height or slightly below.  set up facing away from the rack with the bar resting in the notch of your elbow just below the insertion of bicep.  stand up tall and unrack the bar.  while maintaining an active shoulder position, keep the bar stabilized and walk for a designated distance or amount of time.","['hamstrings', 'lower back', 'upper back', 'abs', 'quadriceps', 'shoulders', 'traps']",ForeArmWt,['forearms'],https://cdn.muscleandstrength.com/sites/default/files/zercher-carry.jpg
https://www.muscleandstrength.com/exercises/reverse-dumbbell-bench-press.html,reverse dumbbell bench press,https://www.muscleandstrength.com/exercises/reverse-dumbbell-bench-press.html,strength,dumbbell,compound,push,beginner,,"the reverse grip dumbbell bench press is the same as the dumbbell bench press except you use a reverse grip.   set up for the exercise by grasping a set of dumbbells and sitting on the end of a flat bench with the ends of the dumbbells resting on your knees.  slowly lay back on the bench and push the dumbbells straight up above your chest.  twist the dumbbells so that your palms are facing your shoulders. this is the starting position for the exercise.  slowly lower the dumbbells down keeping your palms in line with your middle chest.  when the handles get to around chest height, pause and raise the dumbbells back to the starting position.  repeat movement for desired reps.","['triceps brachii', 'shoulders']",ChestWt,"['pectoralis major-sternal', 'chest', 'pectoralis major-clavicular']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/reversegripdumbbellpress1.jpg?itok=X61zXI9e
https://www.muscleandstrength.com/exercises/decline-bench-press.html,decline bench press,https://www.muscleandstrength.com/exercises/decline-bench-press.html,strength,barbell,compound,push (bilateral),beginner,"the decline bench press is a variation of the bench press and an exercise used to target the muscles of the chest. it will also indirectly target the muscles of the shoulders and triceps.  the decline bench press is commonly used to target the lower portion of the pecs. however, some argue that it is the most effective bench press variation for targeting the entire chest.  bench press variations can be included in your chest workouts , push workouts, upper body workouts, and full body workouts .","lie flat on an decline bench, set your hands just outside of shoulder width, and hook your feet underneath the pad.  set your shoulder blades by pinching them together and driving them into the bench.  take a deep breath and allow your spotter to help you with the lift off in order to maintain tightness through your upper back.  let the weight settle and ensure your upper back remains tight after lift off.  inhale and allow the bar to descend slowly by unlocking the elbows.  lower the bar in a straight line to just below your sternum (breastbone) and touch the chest.  push the bar back up in a straight line by pressing yourself into the bench and extending the elbows.  repeat for the desired number of repetitions.","['triceps brachii', 'shoulders']",ChestWt,"['pectoralis major-sternal', 'chest', 'pectoralis major-clavicular']",https://cdn.muscleandstrength.com/sites/default/files/decline-bench-press-1.jpg
https://www.muscleandstrength.com/exercises/close-grip-bench-press.html,close grip bench press,https://www.muscleandstrength.com/exercises/close-grip-bench-press.html,strength,barbell,compound,push (bilateral),beginner,"the close grip bench press is a variation of the bench press and an exercise used to build muscle and strength in the triceps. the movement will also indirectly target the muscles of the chest and shoulders.  the close grip bench press is a superior movement when we’re talking about exercises that will pack mass onto your triceps. that said, use of close grips can provide some shoulder and elbow discomfort for some.  this exercise can be included in your tricep workouts , push workouts, upper body workouts, and full body workouts .","lie flat on a bench and set your hands at shoulder width.  set your shoulder blades by pinching them together and driving them into the bench.  take a deep breath and allow your spotter to help you with the lift off in order to maintain tightness through your upper back.  let the weight settle and ensure your upper back remains tight after lift off.  inhale and allow the bar to descend slowly by unlocking the elbows.  lower the bar in a straight line to the base of the sternum (breastbone) and touch the chest.  push the bar back up in a straight line by pressing yourself into the bench, driving your feet into the floor for leg drive, and extending the elbows.  repeat for the desired number of repetitions.","['chest', 'shoulders']",triceps,['triceps brachii'],https://cdn.muscleandstrength.com/sites/default/files/close-grip-barbell-bench-press.jpg
https://www.muscleandstrength.com/exercises/rope-tricep-extension.html,rope tricep extension,https://www.muscleandstrength.com/exercises/rope-tricep-extension.html,strength,cable,isolation,push (bilateral),beginner,"the rope tricep extension is a variation of the cable tricep extension and an exercise used to build the muscles of the triceps.  well-built triceps also have a lot of positive carryover into your pressing movements such as bench press variations and shoulder press variations.  the rope tricep extension can be included in your tricep workouts , upper body workouts, push workouts, and full body workouts .",attach a rope to a cable stack as high as possible and assume a standing position.  grasp the rope with a neutral grip (palms facing in) and lean forward slightly by hinging at the hips.  initiate the movement by extending the elbows and flexing the triceps.  pull the rope downward until the elbows are almost locked out and then slowly lower under control back to the starting position.  repeat for the desired number of repetitions.,[],triceps,['triceps brachii'],https://cdn.muscleandstrength.com/sites/default/files/rope-tricep-extension-1.jpg
https://www.muscleandstrength.com/exercises/good-morning-off-pins,good mornings off pins,https://www.muscleandstrength.com/exercises/good-morning-off-pins,strength,barbell,compound,hinge (bilateral),intermediate,"the good morning off pins is a variation of the good morning and an exercise used to build and strengthen the muscles of the leg and posterior chain.  by performing the good morning off pins, you kill the momentum used to move the weight at the bottom of the exercise. this forces you to reset your form after each repetition to ensure you use the muscle groups being targeted.","adjust the safeties to just above hip height and position a bar on them loaded with weight.  begin in a hinged position with knees bent, weight over your midfoot, and hips pushed back.  drive through the whole foot as you extend the hip and finish at the top.  return the bar to the starting position on the pins and repeat for the desired number of repetitions.","['hamstrings', 'upper back', 'abs', 'lower back']",glutes,['gluteus maximus'],https://cdn.muscleandstrength.com/sites/default/files/standing-goodmorning-off-pins.jpg
https://www.muscleandstrength.com/exercises/dynamic-pigeon,dynamic pigeon,https://www.muscleandstrength.com/exercises/dynamic-pigeon,warmup,bodyweight,compound,dynamic stretching,beginner,"the dynamic pigeon drill is considered a form of dynamic stretching and is used to activate muscles of the lower body prior to leg workouts .  performing the dynamic pigeon activates the glutes while also increasing the mobility of you hip flexors.  for those who struggle to feel their glutes during their lower body workouts, it’s important to stretch and activate them with an efficient warm up routine prior to beginning your working sets of heavy exercises.","setup in a quadruped position with your hands directly beneath your shoulders, knees underneath your hips, and toes tucked.  straighten one leg and cross it behind your body at a 45 degree angle.  exhale, sit back into the flexed hip, and stretch the corresponding glute as the leg is externally rotated.  repeat on the opposite side for the desired number of repetitions.",['hip flexors'],glutes,['gluteus maximus'],https://cdn.muscleandstrength.com/sites/default/files/dynamic-pigeon.jpg
https://www.muscleandstrength.com/exercises/alternating-standing-dumbbell-curl.html,alternating standing dumbbell curl,https://www.muscleandstrength.com/exercises/alternating-standing-dumbbell-curl.html,strength,dumbbell,isolation,pull,beginner,,"the standing dumbbell curl is a good way to correct any strength and size imbalances in the biceps as it works each muscle individually. set up for the exercise by grasping a set of dumbbells and standing straight up with the dumbbells by your side.  your palms should be facing up, and the dumbbells not touching your body.  before starting the set, take up the slack by lifting up the weight slightly so the tension is on your bicep muscles.  starting with your weakest arm (usually the left), curl the dumbbell up as far as possible.  squeeze the bicep at the top of the exercise, and then slowly lower the weight down without it touching your body or taking the tension off your bicep.  repeat for the other arm.  that's one rep. now repeat for the desired amount of reps to complete the set.",['forearms'],ArmWt,"['brachialis', 'biceps brachii']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/alternatestandingdumbbellcurl1.jpg?itok=qn5ZVOgc
https://www.muscleandstrength.com/exercises/hammer-curl-across-the-body.html,hammer curl across the body aka pinwheel curls,https://www.muscleandstrength.com/exercises/hammer-curl-across-the-body.html,strength,dumbbell,isolation,pull,beginner,,"set up for the across body hammer curl by grasping a pair of dumbbells and standing straight up holding them at your sides.  you should be using a neutral grip (palms facing the body) and the dumbbells should not be resting on your body.  take up the tension by slightly bending your arms. this is the starting position for the exercise.  starting with your weakest arm (usually the left), slowly curl the dumbbell up across the front of your body as shown in the video demonstration.  squeeze the bicep at the top of the movement, and then slowly lower the weight back to the starting position.  repeat this movement for your other arm.  this is one rep, now repeat to complete your set!",['forearms'],ArmWt,['biceps brachii'],https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/hammercurlacrossbody1.jpg?itok=zkyauMPG
https://www.muscleandstrength.com/exercises/cable-curl.html,cable curl,https://www.muscleandstrength.com/exercises/cable-curl.html,strength,cable,isolation,pull,beginner,,"set up for the cable curl by attaching a straight bar to the low pulley cable and selecting the weight you want to use on the stack.  stand facing the cable machine with your legs shoulder width apart.  grasp the bar with an underhand grip (palms facing up), and your hands about shoulder width apart.  keeping your elbows tucked in by your sides, slowly curl the bar up as far as possible.  squeeze the biceps at the top of the movement, and then slowly lower it back to starting position.  do not pause, but go straight into the next rep!",[],ArmWt,"['brachialis', 'biceps brachii']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/cablecurl1.jpg?itok=fVgimjhW
https://www.muscleandstrength.com/exercises/concentration-cur.html,concentration curl,https://www.muscleandstrength.com/exercises/concentration-cur.html,strength,dumbbell,isolation,pull (unilateral),beginner,"the concentration curl is a bodybuilding favorite for building biceps.  some promote the concentration curl claiming it to be an exercise guaranteed to produce a bicep pump and build the mind muscle connection.  with that said, the slow tempo typically used during the concentration curl is great for building the biceps and since it is an unilateral exercise, it helps work each bicep equally.","select the desired weight from the rack, and sit in an upright position on a flat bench.  hinge forward and position your elbow near the base of your knee. place your free hand on the other knee to stabilize yourself.  using a supinated (palms facing up) grip, take a deep breath and curl the dumbbell towards your shoulder.  once the bicep is fully shortened, slowly lower the weight back to the starting position.  repeat for the desired number of repetitions on both sides.",['forearms'],ArmWt,"['brachialis', 'biceps brachii']",https://cdn.muscleandstrength.com/sites/default/files/seated-concentration-curl.jpg
https://www.muscleandstrength.com/exercises/standing-cable-flys.html,standing cable reverse fly,https://www.muscleandstrength.com/exercises/standing-cable-flys.html,strength,cable,isolation,pull (bilateral),beginner,"the standing cable reverse fly is a variation of the reverse fly and an exercise used to strengthen the rear deltoids.  the rear deltoids are not only a lagging body part for many lifters, but they also play a key role in maintaining proper posture throughout the day. having strong and active rear delts can lead to better posture and more shoulder stability during pressing and overhead movements.  you can include standing cable reverse flys in your shoulder workouts , back workouts , and full body workouts .",position two cables at chest height and attach a handle.  reach across your body and grab one handle with a neutral grip. repeat for the opposite arm.  position the arms straight ahead holding onto each handle and keep a soft bend in the knees.  keep the elbows slightly bent and pull the handles laterally without squeezing the shoulder blades together excessively.  slowly lower the handles back to the starting position under control.  repeat for the desired number of repetitions.,"['upper back', 'traps']",ShouldWt,"['posterior deltoid', 'shoulders']",https://cdn.muscleandstrength.com/sites/default/files/cable-rear-delt-fly.jpg
https://www.muscleandstrength.com/exercises/one-arm-cable-lateral-raise.html,single arm cable lateral raise (crossbody),https://www.muscleandstrength.com/exercises/one-arm-cable-lateral-raise.html,strength,cable,isolation,pull (unilateral),intermediate,"the single arm cable lateral raise is a variation of the lateral raise and an exercise used to build the muscles of the shoulders.  utilizing the cable pulley machine is useful in that it provides constant tension on the target muscle group as you move the weight through the range of motion.  the exercise targets the medial deltoid, which is important to building a complete set of strong shoulders.",position a cable at the lowest position possible and attach a single handle.  reach across your body and grab the handle with a neutral grip.  keep the elbow slightly bent and pull the handle across your body and raise laterally.  slowly lower the handle back to the starting position under control.  repeat for the desired number of repetitions.,['traps'],ShouldWt,['shoulders'],https://cdn.muscleandstrength.com/sites/default/files/single-arm-cable-lateral-raise.jpg
https://www.muscleandstrength.com/exercises/cable-face-pull,cable face pull,https://www.muscleandstrength.com/exercises/cable-face-pull,strength,cable,compound,pull (bilateral),beginner,"the cable face pull is a great shoulder exercise that can be used to target the rear deltoids. not many exercises can effectively target the rear delts like the cable face pull can.  the rear delt is often a lagging muscle group for many lifters and weak rear delts can result in poor posture, thus performing the cable face pull (or other rear delt exercises) is highly recommended.  add the cable face pull exercise in your body part split on either shoulder or back day, on your upper day during your upper/lower splits, or on your pull day for push/pull/leg splits.",assume a split stance with the arms straight out in front of you utilizing a pronated grip.  inhale and pull the rope towards your face with the elbows high.  slowly lower the rope back to the starting position and repeat for the desired number of repetitions on both sides.,"['upper back', 'traps']",ShouldWt,"['lateral deltoid', 'shoulders']",https://cdn.muscleandstrength.com/sites/default/files/cable-face-pull.jpg
https://www.muscleandstrength.com/exercises/trap-bar-row,trap bar row,https://www.muscleandstrength.com/exercises/trap-bar-row,strength,trap bar,compound,pull (bilateral),beginner,the trap bar row is a variation of the bent over row and an exercise one would typically use when trying to target the muscles of the back.  the trap bar used when performing trap bar deadlifts allows for a neutral hand placement. this can help in alleviating stress placed on the shoulder joint during the exercise.,step inside of a trap bar and hinge forward until your torso is roughly parallel with the floor (or slightly above).  grasp the bar with a neutral grip and then begin the movement by driving the elbows behind the body while retracting the shoulder blades.  pull the bar towards your belly button until the upper back musculature has completely contracted.  slowly lower the bar back to the starting position under control.  repeat for the desired number of repetitions.,"['latissimus dorsi', 'abs', 'lower back', 'biceps brachii']",BackWt,"['back', 'upper back']",https://cdn.muscleandstrength.com/sites/default/files/trap-bar-row.jpg
